time_stamp,radius,colat,lon,X,Y,Z,flags_b,flags_q,Kp10,dDst,Br,Btheta,Bphi
6832.322222222222,6869.71428,9.286045900000005,167.74014359999998,3198.6294000000003,-27.9891,46487.9115,0,0,19.766666666670062,0.5333706636826914,-46487.9115,-3198.6294000000003,-27.9891
6832.322916666667,6869.8939,13.015390600000003,171.609744,5069.1993,37.0495,46229.4861,0,0,19.749999999992724,0.5000399967810575,-46229.4861,-5069.1993,37.0495
6832.323611111111,6870.14325,16.781013900000005,173.6603901,7041.5778,117.87230000000001,45657.9285,0,0,19.733333333337214,0.4667093299230759,-45657.9285,-7041.5778,117.87230000000001
6832.324305555556,6870.45985,20.562907300000006,174.8849663,9118.9691,131.84050000000002,44714.855,0,0,19.716666666659876,0.433378663021442,-44714.855,-9118.9691,131.84050000000002
6832.325,6870.84058,24.353394899999998,175.6670151,11110.2593,232.4512,43405.0991,0,0,19.700000000004366,0.4000479961634603,-43405.0991,-11110.2593,232.4512
6832.325694444445,6871.2817700000005,28.148899900000004,176.18510369999998,13007.089300000001,344.7079,41720.445700000004,0,0,19.683333333327028,0.36671732926182643,-41720.445700000004,-13007.089300000001,344.7079
6832.326388888889,6871.779270000001,31.947522400000004,176.53343809999998,14744.5046,473.68600000000004,39703.9674,0,0,19.666666666671517,0.33338666240384485,-39703.9674,-14744.5046,473.68600000000004
6832.327083333334,6872.328530000001,35.7481523,176.76638789999998,16279.1635,622.2842,37423.984300000004,0,0,19.64999999999418,0.30005599550221096,-37423.984300000004,-16279.1635,622.2842
6832.327777777778,6872.9245,39.5500904,176.917535,17602.3629,794.4704,34954.1861,0,0,19.63333333333867,0.26672532864422926,-34954.1861,-17602.3629,794.4704
6832.328472222222,6873.561890000001,43.3528682,177.0087586,18711.755400000002,992.9938000000001,32360.635000000002,0,0,19.61666666666133,0.2333946617425955,-32360.635000000002,-18711.755400000002,992.9938000000001
6832.329166666666,6874.23515,47.1561557,177.0549452,19636.3531,1220.7518,29714.7112,0,0,19.60000000000582,0.2000639948846138,-29714.7112,-19636.3531,1220.7518
6832.329861111111,6874.93858,50.959709700000005,177.066597,20418.8668,1475.7285000000002,27058.8073,0,0,19.583333333328483,0.1667333279829799,-27058.8073,-20418.8668,1475.7285000000002
6832.330555555555,6875.66634,54.7633442,177.0513589,21106.0947,1754.0991000000001,24412.6094,0,0,19.566666666672972,0.13340266112499832,-24412.6094,-21106.0947,1754.0991000000001
6832.33125,6876.412480000001,58.5669115,177.0149519,21747.112100000002,2050.9003000000002,21771.3769,0,18,19.549999999995634,0.10007199422336444,-21771.3769,-21747.112100000002,2050.9003000000002
6832.331944444444,6877.17111,62.3702904,176.96176749999998,22368.934400000002,2357.3449,19113.2144,0,18,19.533333333340124,0.06674132736538274,-19113.2144,-22368.934400000002,2357.3449
6832.332638888889,6877.93643,66.173379,176.8952592,22994.341800000002,2664.2532,16414.659,0,18,19.516666666662786,0.033410660463748854,-16414.659,-22994.341800000002,2664.2532
6832.333333333333,6878.70284,69.97609,176.81820729999998,23636.7075,2966.6282,13642.564600000002,0,18,19.500000000007276,7.99936057672701e-05,-13642.564600000002,-23636.7075,2966.6282
6832.334027777778,6879.46493,73.7783465,176.7329049,24301.4713,3259.7740000000003,10752.009100000001,0,18,19.483333333329938,0.03325067329586662,-10752.009100000001,-24301.4713,3259.7740000000003
6832.334722222222,6880.21763,77.5800803,176.6412924,24965.489700000002,3538.4898000000003,7696.1836,0,18,19.466666666674428,0.0665813401538482,-7696.1836,-24965.489700000002,3538.4898000000003
6832.335416666667,6880.95625,81.3812303,176.5450564,25587.5985,3801.7788,4446.7807,0,18,19.44999999999709,0.0999120070554822,-4446.7807,-25587.5985,3801.7788
6832.336111111111,6881.676520000001,85.1817409,176.445707,26119.631,4051.1691,993.4032000000001,0,18,19.43333333334158,0.13324267391346378,-993.4032000000001,-26119.631,4051.1691
6832.336805555556,6882.3746200000005,88.9815618,176.3446394,26506.7635,4288.372600000001,-2653.0161000000003,0,18,19.41666666666424,0.16657334081509756,2653.0161000000003,-26506.7635,4288.372600000001
6832.3375,6883.0472,92.780647,176.24318689999998,26695.7458,4516.034500000001,-6457.376700000001,0,18,19.40000000000873,0.19990400767307936,6457.376700000001,-26695.7458,4516.034500000001
6832.3381944444445,6883.69138,96.5789544,176.14266899999998,26643.476700000003,4735.8024000000005,-10363.895,0,0,19.383333333331393,0.23323467457471314,10363.895,-26643.476700000003,4735.8024000000005
6832.3388888888885,6884.30472,100.3764449,176.04443759999998,26322.510700000003,4952.8121,-14297.3806,0,0,19.366666666675883,0.2665653414326947,14297.3806,-26322.510700000003,4952.8121
6832.339583333333,6884.885179999999,104.1730814,175.94992729999998,25734.073500000002,5168.8802000000005,-18181.3409,0,0,19.349999999998545,0.2998960083343287,18181.3409,-25734.073500000002,5168.8802000000005
